Erhebungsmonat;Preissubsystem;Schemanummer;PMS;EP;Laufnummer;Preis_T;Menge_T;Preis_VPK;Menge_VPK;BC;Aktionscode;Ausverkauf;Text;Artikelnummer;Sonderpreis;Fehlende_Preise_R;BemerkungenMitHistorie;Tablet_Informationen;Preis_vor_Reduktion;Menge_vor_Reduktion;Ist_Preisreihe_zu_beenden;"DynamischesFeld1;DynamischesFeld2;DynamischesFeld3;DynamischesFeld4;DynamischesFeld5"
01.12.2016;2;0;7104;12043;8;23.8;125;;;;0;0;Haarfärbemittel;;0;;;zeitPos=1|sortNr=23;23.8;125;0;";;;;"
01.12.2016;2;0;7104;12043;9;15.7;100;;;;0;0;Haarfärbemittel;;0;;;zeitPos=1|sortNr=24;15.7;100;0;";;;;"
01.12.2016;2;0;7104;12044;1;23.9;400;;;;0;0;Haarlack;;0;;;zeitPos=1|sortNr=25;23.9;400;0;";;;;"
01.12.2016;2;0;7104;12044;5;17.9;150;;;;0;0;Haarlack;;0;;;zeitPos=1|sortNr=26;17.9;150;0;";;;;"
01.12.2016;2;0;7104;12045;5;16.9;50;;;;0;0;Haarspülung und Spezialpflege für Haare;;0;;;zeitPos=1|sortNr=27;16.9;50;0;";;;;"
01.12.2016;2;0;7104;12045;9;14.9;200;;;;0;0;Haarspülung und Spezialpflege für Haare;;0;;;zeitPos=1|sortNr=28;14.9;200;0;";;;;"
01.12.2016;2;0;7104;12056;2;7.8;75;;;;0;0;Zahnpasta, in ml;;0;;;zeitPos=1|sortNr=29;7.8;75;0;";;;;"
01.12.2016;2;0;7104;12056;8;12.8;75;;;;0;0;Zahnpasta, in ml;;0;;;zeitPos=1|sortNr=31;12.8;75;0;";;;;"
01.12.2016;2;0;7104;12056;9;10.5;75;;;;0;0;Zahnpasta, in ml;;0;;;zeitPos=1|sortNr=30;10.5;75;0;";;;;"
01.12.2016;2;0;7104;12058;1;12.9;100;;;;0;0;Zahnpflegemittel, in ml;;0;;;zeitPos=1|sortNr=32;12.9;100;0;";;;;"
01.12.2016;2;0;7104;12058;2;15.9;500;;;;0;0;Zahnpflegemittel, in ml;5125855;0;;;zeitPos=1|sortNr=33;15.9;500;0;";;;;"
01.12.2016;2;0;7104;12071;8;79.4;60;;;;0;1;Parfum, Eau de Toilette;;0;;;zeitPos=1|sortNr=34;99;60;0;";;;;"
01.12.2016;2;0;7104;12072;3;22.5;100;;;;0;0;Rasurpflege;;0;;;zeitPos=1|sortNr=35;22.5;100;0;";;;;"
01.12.2016;2;0;7104;12072;13;29.5;50;;;;0;0;Rasurpflege;1014404;0;;;zeitPos=1|sortNr=36;29.5;50;0;";;;;"
01.12.2016;2;0;7104;12073;6;5.95;75;;;;0;0;Handcrème;;0;;;zeitPos=1|sortNr=38;5.95;75;0;";;;;"
01.12.2016;2;0;7104;12073;7;9.9;75;;;;0;0;Handcrème;;0;;;zeitPos=1|sortNr=37;9.9;75;0;";;;;"
01.12.2016;2;0;7104;12074;3;32.5;50;;;;0;0;Gesichtscrème;;0;;;zeitPos=1|sortNr=39;32.5;50;0;";;;;"
01.12.2016;2;0;7104;12074;4;38;50;;;;0;0;Gesichtscrème;;0;;;zeitPos=1|sortNr=40;38;50;0;";;;;"
01.12.2016;2;0;7104;12075;1;17.5;100;;;;0;0;Deodorant-Spray;;0;;;zeitPos=1|sortNr=41;17.5;100;0;";;;;"
01.12.2016;2;0;7104;12075;3;20.5;75;;;;0;0;Deodorant-Spray;;0;;;zeitPos=1|sortNr=42;20.5;75;0;";;;;"
01.12.2016;2;0;7104;12077;4;20.5;50;;;;0;0;Deodorant, Stick, Roller (in ml);;0;;;zeitPos=1|sortNr=43;20.5;50;0;";;;;"
01.12.2016;2;0;7104;12077;7;8.5;50;;;;0;0;Deodorant, Stick, Roller (in ml);;0;;;zeitPos=1|sortNr=44;8.5;50;0;";;;;"
01.12.2016;2;0;7104;12078;2;50.9;200;;;;0;0;Sonnenschutzmittel;;0;;;zeitPos=1|sortNr=45;50.9;200;0;";;;;"
01.12.2016;2;0;7104;12078;3;30.5;100;;;;0;0;Sonnenschutzmittel;;0;;;zeitPos=1|sortNr=46;30.5;100;0;";;;;"
01.12.2016;2;0;7104;12079;6;30.5;200;;;;0;0;Körpermilch/-crème;;0;;;zeitPos=1|sortNr=48;30.5;200;0;";;;;"
01.12.2016;2;0;7104;12079;7;22.5;150;;;;0;0;Körpermilch/-crème;;0;;;zeitPos=1|sortNr=47;22.5;150;0;";;;;"
01.12.2016;2;0;7104;12080;6;11.8;1;;;;0;0;Lippenstift (farbig oder neutral);;0;;;zeitPos=1|sortNr=49;11.8;1;0;";;;;"
01.12.2016;2;0;7104;12080;7;30;1;;;;0;0;Lippenstift (farbig oder neutral);;0;;;zeitPos=1|sortNr=50;30;1;0;";;;;"
01.12.2016;2;0;7104;12081;6;8.9;5;;;;0;0;Nagellack;;0;;;zeitPos=1|sortNr=51;8.9;5;0;";;;;"
01.12.2016;2;0;7104;12082;1;18.6;75;;;;0;0;Fusscrème;;0;;;zeitPos=1|sortNr=52;18.6;75;0;";;;;"
01.12.2016;2;0;7104;12084;12;22.5;200;;;;0;0;Gesichtsreinigung (in ml);;0;;;zeitPos=1|sortNr=53;22.5;200;0;";;;;"
01.12.2016;2;0;7104;12084;13;22.5;200;;;;0;0;Gesichtsreinigung (in ml);;0;;;zeitPos=1|sortNr=54;22.5;200;0;";;;;"
01.12.2016;2;0;7104;12087;13;33.2;15;;;;0;0;Spezialpflege Gesicht  (in ml);;0;;;zeitPos=1|sortNr=55;33.2;15;0;";;;;"
01.12.2016;2;0;7104;12087;14;50;30;;;;0;0;Spezialpflege Gesicht  (in ml);;0;;;zeitPos=1|sortNr=56;50;30;0;";;;;"
01.12.2016;2;0;7104;12089;1;26;6;;;;0;0;Mascara;;0;;;zeitPos=1|sortNr=78;26;6;0;";;;;"
01.12.2016;2;0;7104;12101;3;6.5;15;;;;0;0;Papiertaschentücher, in Päckli;;0;;;zeitPos=1|sortNr=57;6.5;15;0;";;;;"
01.12.2016;2;0;7104;12101;6;4.9;15;;;;0;0;Papiertaschentücher, in Päckli;;0;;;zeitPos=1|sortNr=58;4.9;15;0;";;;;"
01.12.2016;2;0;7104;12102;6;4.5;56;;;;0;0;Papiertaschen- und Kosmetiktücher, in Box;;0;;;zeitPos=1|sortNr=59;4.5;56;0;";;;;"
01.12.2016;2;0;7104;12103;2;5.6;2;;;;0;0;WC-Papier, Rolle;;0;;;zeitPos=1|sortNr=60;5.6;2;0;";;;;"
01.12.2016;2;0;7104;12103;3;7.9;8;;;;0;0;WC-Papier, Rolle;;0;;;zeitPos=1|sortNr=61;7.9;8;0;";;;;"
01.12.2016;2;0;7104;12104;1;6.9;30;;;;0;0;Damenbinden;651120;0;R;;zeitPos=1|sortNr=62;6.9;30;0;";;;;"
01.12.2016;2;0;7104;12104;7;16.8;12;;;;0;0;Damenbinden;;0;;;zeitPos=1|sortNr=63;16.8;12;0;";;;;"
01.12.2016;2;0;7104;12106;2;11.95;30;;;;0;0;Tampons;;0;;;zeitPos=1|sortNr=64;11.95;30;0;";;;;"
01.12.2016;2;0;7104;12108;1;4.7;200;;;;0;0;Watte-Rondellen und -Stäbchen;5372180;0;;;zeitPos=1|sortNr=66;4.7;200;0;";;;;"
01.12.2016;2;0;7104;12108;2;5.9;70;;;;0;0;Watte-Rondellen und -Stäbchen;;0;;;zeitPos=1|sortNr=65;5.9;70;0;";;;;"
01.12.2016;2;0;7104;12109;9;10.9;1;;;;0;0;Feuchttücher;0114001;0;;;zeitPos=1|sortNr=67;10.9;1;0;";;;;"
01.12.2016;2;0;7104;12109;12;5.95;1;;;;0;0;Feuchttücher;;0;;;zeitPos=1|sortNr=68;5.95;1;0;";;;;"
01.12.2016;2;0;7104;12132;11;9.9;1;;;;0;0;Haarbürste;5076;0;;;zeitPos=1|sortNr=69;9.9;1;0;";;;;"
01.12.2016;2;0;7104;12134;5;10.9;2;;;;0;0;Haaraccessoire;;0;;;zeitPos=1|sortNr=70;10.9;2;0;";;;;"
01.12.2016;2;0;7104;12134;6;15.9;1;;;;0;0;Haaraccessoire;;0;;;zeitPos=1|sortNr=71;15.9;1;0;";;;;"
01.12.2016;2;0;7104;12135;3;6.8;2;;;;0;0;Zahnbürste, manuell;;0;;;zeitPos=1|sortNr=74;6.8;2;0;";;;;"
01.12.2016;2;0;7104;12135;4;6.9;1;;;;0;0;Zahnbürste, manuell;5460;0;;;zeitPos=1|sortNr=75;6.9;1;0;";;;;"
01.12.2016;2;0;7104;12135;5;5.9;1;;;;0;0;Zahnbürste, manuell;;0;;;zeitPos=1|sortNr=72;5.9;1;0;";;;;"
01.12.2016;2;0;7104;12136;1;24.9;1;;;;0;0;Accessoire für Manicure und Pedicure;22;0;;;zeitPos=1|sortNr=76;24.9;1;0;";;;;"
01.12.2016;2;0;7104;12136;4;9.9;1;;;;0;0;Accessoire für Manicure und Pedicure;38A;0;;;zeitPos=1|sortNr=77;9.9;1;0;";;;;"
01.12.2016;2;0;7104;12137;1;7.7;50;;;;0;0;Zahnseide;;0;;;zeitPos=1|sortNr=73;7.7;50;0;";;;;"
01.12.2016;2;0;7250;9306;2;6.5;1;;;;0;0;Rosen;;0;;;zeitPos=1|sortNr=4;6.5;1;0;";;;;"
01.12.2016;2;0;7250;9306;3;6.5;1;;;;0;0;Rosen;;0;;;zeitPos=1|sortNr=1;6.5;1;0;";;;;"
01.12.2016;2;0;7250;9307;1;7.5;10;;;;1;0;Tulpen;;0;;;zeitPos=1|sortNr=8;8.5;10;0;";;;;"
01.12.2016;2;0;7250;9308;3;5.5;1;;;;0;0;Lilien;;0;;;zeitPos=1|sortNr=5;5.5;1;0;";;;;"
01.12.2016;2;0;7250;9309;14;4.5;1;;;;0;0;Gerbera;;0;;;zeitPos=1|sortNr=6;4.5;1;0;";;;;"
01.12.2016;2;0;7250;9310;2;15.95;1;;;;0;0;Gemischter Strauss;;0;;;zeitPos=1|sortNr=2;15.95;1;0;";;;;"
01.12.2016;2;0;7250;9317;11;12.95;1;;;;1;0;Orchideen;;0;RR;;zeitPos=1|sortNr=7;20.95;1;0;";;;;"
01.12.2016;2;0;7250;9319;1;70.95;1;;;;0;0;Zimmerpalmen;;0;R;;zeitPos=1|sortNr=3;70.95;1;0;";;;;"
01.12.2016;2;0;7250;9373;1;7.95;1000;;;;0;0;Dünger (in ml);;0;;;zeitPos=1|sortNr=10;7.95;1000;0;";;;;"
01.12.2016;2;0;7250;11131;1;5.3;1;;;;0;0;Sandwiches Schnellverpflegung;;0;;;zeitPos=1|sortNr=8;5.3;1;0;";;;;"
01.12.2016;2;0;7250;11132;4;6.95;1;;;;0;0;Fertigsalate;;0;;;zeitPos=1|sortNr=9;6.95;1;0;";;;;"
01.12.2016;2;0;7299;12186;2;30.9;1;;;;0;0;Halskette (Mode);;0;;;zeitPos=1|sortNr=2;30.9;1;0;";;;;"
01.12.2016;2;0;7299;12187;1;30.9;1;;;;0;0;Armband/Armreif (Mode);;0;;;zeitPos=1|sortNr=1;30.9;1;0;";;;;"
01.12.2016;2;0;7303;7097;5;109.85;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=1;109.85;1;0;";;;;"
01.12.2016;2;0;7303;7097;6;153.4;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=3;153.4;1;0;";;;;"
01.12.2016;2;0;7303;7097;7;257.45;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=4;257.45;1;0;";;;;"
01.12.2016;2;0;7303;7097;8;248.85;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=2;248.85;1;0;";;;;"
01.12.2016;2;0;7303;7115;1;16.5;1;;;;0;0;Öle und Fette;;0;;;zeitPos=1|sortNr=7;16.5;1;0;";;;;"
01.12.2016;2;0;7303;7115;2;29.6;1;;;;0;0;Öle und Fette;;0;;;zeitPos=1|sortNr=8;29.6;1;0;";;;;"
01.12.2016;2;0;7303;7116;1;210;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=6;210;1;0;";;;;"
01.12.2016;2;0;7303;7116;2;361;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=5;361;1;0;";;;;"
01.12.2016;2;0;7304;7097;1;60.55;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=4;60.55;1;0;";;;;"
01.12.2016;2;0;7304;7097;3;73.7;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=6;73.7;1;0;";;;;"
01.12.2016;2;0;7304;7097;4;75.2;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=10;75.2;1;0;";;;;"
01.12.2016;2;0;7304;7097;5;64.55;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=11;64.55;1;0;";;;;"
01.12.2016;2;0;7304;7106;1;2.49;1;;;;0;0;Benzin, bleifrei 95;;0;;;zeitPos=1|sortNr=1;2.49;1;0;";;;;"
01.12.2016;2;0;7304;7106;2;2.44;1;;;;0;0;Benzin, bleifrei 95;;0;;;zeitPos=2|sortNr=12;2.44;1;0;";;;;"
01.12.2016;2;0;7304;7107;1;2.54;1;;;;0;0;Benzin, super, bleifrei 98;;0;;;zeitPos=1|sortNr=2;2.54;1;0;";;;;"
01.12.2016;2;0;7304;7107;2;2.5;1;;;;0;0;Benzin, super, bleifrei 98;;0;;;zeitPos=2|sortNr=13;2.5;1;0;";;;;"
01.12.2016;2;0;7304;7108;1;2.52;1;;;;0;0;Diesel;;0;;;zeitPos=1|sortNr=3;2.52;1;0;";;;;"
01.12.2016;2;0;7304;7108;2;2.5;1;;;;0;0;Diesel;;0;;;zeitPos=2|sortNr=14;2.5;1;0;";;;;"
01.12.2016;2;0;7304;7115;1;12.01;1;;;;0;0;Öle und Fette;;0;;;zeitPos=1|sortNr=8;12.01;1;0;";;;;"
01.12.2016;2;0;7304;7115;4;6.4;1;;;;0;0;Öle und Fette;;0;;;zeitPos=1|sortNr=9;6.4;1;0;";;;;"
01.12.2016;2;0;7304;7116;1;226;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=7;226;1;0;";;;;"
01.12.2016;2;0;7304;7116;2;181;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=5;181;1;0;";;;;"
01.12.2016;2;0;7305;7097;1;113;1;;;;0;0;Winterpneus;101641;0;;;zeitPos=1|sortNr=4;113;1;0;";;;;"
01.12.2016;2;0;7305;7097;3;209;1;;;;0;0;Winterpneus;147785680;0;;;zeitPos=1|sortNr=5;209;1;0;";;;;"
01.12.2016;2;0;7305;7097;4;112;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=3;112;1;0;";;;;"
01.12.2016;2;0;7305;7106;1;2.49;1;;;;0;0;Benzin, bleifrei 95;;0;;;zeitPos=1|sortNr=1;2.49;1;0;";;;;"
01.12.2016;2;0;7305;7106;2;2.44;1;;;;0;0;Benzin, bleifrei 95;keine;0;;;zeitPos=2|sortNr=8;2.44;1;0;";;;;"
01.12.2016;2;0;7305;7108;1;2.52;1;;;;0;0;Diesel;;0;;;zeitPos=1|sortNr=2;2.52;1;0;";;;;"
01.12.2016;2;0;7305;7108;2;2.5;1;;;;0;0;Diesel;;0;;;zeitPos=2|sortNr=9;2.5;1;0;";;;;"
01.12.2016;2;0;7305;7115;2;30;2;;;;0;0;Öle und Fette;8671014484;0;;;zeitPos=1|sortNr=6;30;2;0;";;;;"
01.12.2016;2;0;7305;7115;3;13.35;0.5;;;;0;0;Öle und Fette;7711172381;0;;;zeitPos=1|sortNr=7;13.35;0.5;0;";;;;"
01.12.2016;2;0;7306;7106;1;2.59;1;;;;0;0;Benzin, bleifrei 95;;0;;;zeitPos=1|sortNr=1;2.59;1;0;";;;;"
01.12.2016;2;0;7306;7106;2;2.59;1;;;;0;0;Benzin, bleifrei 95;;0;;Preis verifiziert, ist unverändert.;zeitPos=2|sortNr=4;2.59;1;0;";;;;"
01.12.2016;2;0;7306;7108;1;2.62;1;;;;0;0;Diesel;;0;;;zeitPos=1|sortNr=3;2.62;1;0;";;;;"
01.12.2016;2;0;7306;7108;2;2.62;1;;;;0;0;Diesel;;0;;Preis verifiziert, ist unverändert.;zeitPos=2|sortNr=6;2.62;1;0;";;;;"
01.12.2016;2;0;7306;7109;1;2.76;1;;;;0;0;Benzin, super, bleifrei 100;;0;;;zeitPos=1|sortNr=2;2.76;1;0;";;;;"
01.12.2016;2;0;7306;7109;2;2.76;1;;;;0;0;Benzin, super, bleifrei 100;;0;;Preis verifiziert, ist unverändert.;zeitPos=2|sortNr=5;2.76;1;0;";;;;"
01.12.2016;2;0;7308;3007;1;71;1;;;;0;0;Winterjacke, Herren;061;0;;;zeitPos=1|sortNr=14;71;1;0;"LH;100 % Polyester;-;;"
01.12.2016;2;0;7308;3007;2;41;1;;;;1;0;Winterjacke, Herren;036;0;;;zeitPos=1|sortNr=15;61;1;0;"LH;100% Polyester;-;;"
01.12.2016;2;0;7308;3022;1;31;1;;;;0;0;Freizeit-Hose (casual), Herren;007/006/008;0;;;zeitPos=1|sortNr=9;31;1;0;"LH;100 % Coton;.;;"
01.12.2016;2;0;7308;3022;2;51;1;;;;0;0;Freizeit-Hose (casual), Herren;077;0;;;zeitPos=1|sortNr=1;51;1;0;"LIBERTO;98. coton;2% Elasthane;;"
01.12.2016;2;0;7308;3022;3;31;1;;;;0;0;Freizeit-Hose (casual), Herren;004;0;;;zeitPos=1|sortNr=10;31;1;0;"LH;100%coton;-;;"
01.12.2016;2;0;7308;3022;4;31;1;;;;0;0;Freizeit-Hose (casual), Herren;67;0;;;zeitPos=1|sortNr=11;31;1;0;"LH;100% coton;-;;"
01.12.2016;2;0;7308;3023;1;36;1;;;;0;0;Jeans, Herren;000 001;0;;;zeitPos=1|sortNr=13;36;1;0;"LA HALLE LH;100 % Coton;0;;"
01.12.2016;2;0;7308;3023;2;31;1;;;;0;0;Jeans, Herren;6;0;;;zeitPos=1|sortNr=12;31;1;0;"LH;100% COTON;-;;"
01.12.2016;2;0;7308;3028;1;16;1;;;;0;0;Hemd, langarm, Herren;051/19/17;0;;;zeitPos=1|sortNr=8;16;1;0;"LH;65 % polyester;35% coton;;"
01.12.2016;2;0;7308;3028;2;21;1;;;;0;0;Hemd, langarm, Herren;001;0;;;zeitPos=1|sortNr=7;21;1;0;"LH;100 % Coton;-;;"
01.12.2016;2;0;7308;3034;1;36;1;;;;0;0;Winterpullover, Herren;121;0;;;zeitPos=1|sortNr=26;36;1;0;"LH;100% Coton;.;col rond;"
01.12.2016;2;0;7308;3034;2;36;1;;;;0;0;Winterpullover, Herren;167/116/108;0;;;zeitPos=1|sortNr=24;36;1;0;"LH;50 coton;50 acrylique;col roulé avec 3 boutons;"
01.12.2016;2;0;7308;3034;3;11;1;;;;1;0;Winterpullover, Herren;085;0;;;zeitPos=1|sortNr=20;21;1;0;"LH;100 % Acrylique;-;petit col v;"
01.12.2016;2;0;7308;3035;1;61;1;;;;0;0;Sweatshirt, Herren;11/10;0;;;zeitPos=1|sortNr=25;61;1;0;"LH;70% Coton;30% Polyester;;"
01.12.2016;2;0;7308;3035;2;21;1;;;;1;0;Sweatshirt, Herren;024;0;;;zeitPos=1|sortNr=22;41;1;0;"LIBERTO;60% Coton;40% Polyester;;"
01.12.2016;2;0;7308;3035;4;21;1;;;;1;0;Sweatshirt, Herren;000019;0;;;zeitPos=1|sortNr=23;41;1;0;"CREEKS;40% Polyester;60% Coton;;"
01.12.2016;2;0;7308;3037;1;8;1;;;;0;0;T-Shirt, kurzarm, Herren;000 014;0;;;zeitPos=1|sortNr=99;8;1;0;"LH;100 % COTON;0;;"
01.12.2016;2;0;7308;3037;2;8;1;;;;0;0;T-Shirt, kurzarm, Herren;11;0;;;zeitPos=1|sortNr=17;8;1;0;"LH;100 % Coton;0;;"
01.12.2016;2;0;7308;3037;3;8;1;;;;0;0;T-Shirt, kurzarm, Herren;000 001;0;;;zeitPos=1|sortNr=16;8;1;0;"LH;100% Coton;-;;"
01.12.2016;2;0;7308;3038;1;36;1;;;;0;0;Strickjacke, Herren;11;0;;;zeitPos=1|sortNr=2;36;1;0;"LH;100% coton;-;;"
01.12.2016;2;0;7308;3039;1;31;1;;;;0;0;T-Shirt, langarm, Herren;010;0;;;zeitPos=1|sortNr=18;31;1;0;"LH;95coton;5 elasthane;;"
01.12.2016;2;0;7308;3039;2;16;1;;;;0;0;T-Shirt, langarm, Herren;006;0;;;zeitPos=1|sortNr=19;16;1;0;"LH;100%coton;-;;"
01.12.2016;2;0;7308;3043;1;16;7;;;;0;0;Socken, Herren;000 055;0;;;zeitPos=1|sortNr=3;16;7;0;"LH;75% Coton;23% Polyamide;;"
01.12.2016;2;0;7308;3043;2;16;3;;;;0;0;Socken, Herren;000 072;0;;;zeitPos=1|sortNr=4;16;3;0;"LH;75. coton;23 polyamide, 2 %elesthane;;"
01.12.2016;2;0;7308;3044;1;26;3;;;;0;0;Slip, Herren;000 024/ 022;0;;;zeitPos=1|sortNr=5;26;3;0;"LH LA HALLE;95 % Coton;5 % Elastan;;"
01.12.2016;2;0;7308;3044;2;16;4;;;;0;0;Slip, Herren;001;0;;;zeitPos=1|sortNr=6;16;4;0;"LH;100%coton;-;;"
01.12.2016;2;0;7308;3046;1;36;1;;;;0;0;Pyjama, lang, Herren;000041;0;;;zeitPos=1|sortNr=21;36;1;0;"LH;100 % Coton;-;;"
01.12.2016;2;0;7308;3062;1;61;1;;;;0;0;Wintermantel, Damen;042/020/041;0;;;zeitPos=1|sortNr=94;61;1;0;"LH;65polyester;35 coton;Longue;"
01.12.2016;2;0;7308;3062;2;81;1;;;;0;0;Wintermantel, Damen;017;0;;;zeitPos=1|sortNr=95;81;1;0;"LH;100% Polyester;100% coton (doublure);mi-long;"
01.12.2016;2;0;7308;3062;3;36;1;;;;1;0;Wintermantel, Damen;039//040;0;;;zeitPos=1|sortNr=101;71;1;0;"LH;100% polyester;-;mi long;"
01.12.2016;2;0;7308;3075;2;26;1;;;;0;0;Jupe, Business, Damen;57;0;;;zeitPos=1|sortNr=108;26;1;0;"MOSKITO;95 polyester;5 elesthane;boule volante;genoux"
01.12.2016;2;0;7308;3075;3;16;1;;;;1;0;Jupe, Business, Damen;027;0;;;zeitPos=1|sortNr=85;31;1;0;"LH;56%  Coton;41% Polyamide;droite;courte"
01.12.2016;2;0;7308;3075;4;26;1;;;;0;0;Jupe, Business, Damen;030;0;;;zeitPos=1|sortNr=109;26;1;0;"MOSQUITO;70%viscosa;25 polyamide;droite, taille haute;au dessus genoux"
01.12.2016;2;0;7308;3080;1;31;1;;;;0;0;Hose, Business, Damen;000 0188;0;;;zeitPos=1|sortNr=78;31;1;0;"LH;73% viscose;23% polyamide;;"
01.12.2016;2;0;7308;3080;2;36;1;;;;0;0;Hose, Business, Damen;136;0;;;zeitPos=1|sortNr=81;36;1;0;"LA HALLE;73% viscose;23% polyamide;;"
01.12.2016;2;0;7308;3081;2;36;1;;;;0;0;Freizeit-Hose (casual), Damen;147;0;;;zeitPos=1|sortNr=80;36;1;0;"LH;65% coton;35% polyester;;"
01.12.2016;2;0;7308;3081;3;26;1;;;;0;0;Freizeit-Hose (casual), Damen;150/104/183;0;;;zeitPos=1|sortNr=82;26;1;0;"LH;63% coton;34% polyester;;"
01.12.2016;2;0;7308;3081;4;16;1;;;;0;0;Freizeit-Hose (casual), Damen;132/152/131;0;;;zeitPos=1|sortNr=79;16;1;0;"LH;63 coton;34 polyester;;"
01.12.2016;2;0;7308;3082;1;36;1;;;;0;0;Jeans, Damen;045;0;;;zeitPos=1|sortNr=105;36;1;0;"BOOTCUT;81% Coton;17% Polyester;;"
01.12.2016;2;0;7308;3082;2;36;1;;;;0;0;Jeans, Damen;32;0;;;zeitPos=1|sortNr=104;36;1;0;"LH;78% Coton;11% Polyester;;"
01.12.2016;2;0;7308;3087;2;61;1;;;;0;0;Winterjacke, Damen;016;0;;;zeitPos=1|sortNr=103;61;1;0;"LH;100% Polyester doublure;100% Nylon;;"
01.12.2016;2;0;7308;3087;4;111;1;;;;0;0;Winterjacke, Damen;52;0;;;zeitPos=1|sortNr=102;111;1;0;"CREEKS;74% Polyester;26 % Nylon;;"
01.12.2016;2;0;7308;3087;5;101;1;;;;0;0;Winterjacke, Damen;32;0;;;zeitPos=1|sortNr=97;101;1;0;"CREEKS;100% coton  (doublure);100% polyester;;"
01.12.2016;2;0;7308;3094;1;18.5;1;;;;1;0;Bluse, langarm, Damen;039;0;;;zeitPos=1|sortNr=107;36;1;0;"LH;100 % coton;-;;"
01.12.2016;2;0;7308;3094;2;36;1;;;;0;0;Bluse, langarm, Damen;035/036/037/38;0;;;zeitPos=1|sortNr=77;36;1;0;"LH;100% Polyester;-;;"
01.12.2016;2;0;7308;3094;4;18.5;1;;;;1;0;Bluse, langarm, Damen;47;0;;;zeitPos=1|sortNr=106;36;1;0;"CREEK;100% Coton;-;;"
01.12.2016;2;0;7308;3094;5;26;1;;;;0;0;Bluse, langarm, Damen;045/061/ 060;0;;;zeitPos=1|sortNr=76;26;1;0;"LH;65% coton;31 polyamide;;"
01.12.2016;2;0;7308;3100;1;16;1;;;;0;0;Winterpullover, Damen;000147;0;;;zeitPos=1|sortNr=116;16;1;0;"LH;49% Coton;48% Modal;col roulé;"
01.12.2016;2;0;7308;3100;4;26;1;;;;0;0;Winterpullover, Damen;150/149/121;0;;;zeitPos=1|sortNr=83;26;1;0;"LH;50% Acryl;50 viscose;col arrondis;"
01.12.2016;2;0;7308;3103;1;16;1;;;;0;0;Strickjacke, Damen;000116;0;;;zeitPos=1|sortNr=98;16;1;0;"LH;80% coton;20 polyamide;;"
01.12.2016;2;0;7308;3103;2;61;1;;;;0;0;Strickjacke, Damen;034;0;;;zeitPos=1|sortNr=96;61;1;0;"CREEKS;100% acrylic;.;;"
01.12.2016;2;0;7308;3103;3;21;1;;;;0;0;Strickjacke, Damen;000134;0;;;zeitPos=1|sortNr=84;21;1;0;"LH;100%acrylic;.;;"
01.12.2016;2;0;7308;3107;1;10;1;;;;0;0;Nylonstrumpfhosen, Damen;178;0;;;zeitPos=1|sortNr=90;10;1;0;"LA HALLE /;80% Polyamide;15% Polyester;;"
01.12.2016;2;0;7308;3107;2;8;1;;;;0;0;Nylonstrumpfhosen, Damen;000 070;0;;;zeitPos=1|sortNr=91;8;1;0;"LA HALLE / 92 % Polyamide;93% polyamide;7% elasthane;;"
01.12.2016;2;0;7308;3108;1;13;3;;;;0;0;Socken, Damen;58;0;;;zeitPos=1|sortNr=89;13;3;0;"LA HALLE /;75% coton;23% polyamide;;"
01.12.2016;2;0;7308;3108;2;10;5;;;;0;0;Socken, Damen;33049;0;;;zeitPos=1|sortNr=88;10;5;0;"LA HALLE;75% coton;23% polyamide;;"
01.12.2016;2;0;7308;3109;1;10;1;;;;0;0;Slip, Damen;125/128/098;0;;;zeitPos=1|sortNr=100;10;1;0;"LH;82% polyamide;18% elasthane;;"
01.12.2016;2;0;7308;3109;2;8;1;;;;0;0;Slip, Damen;162;0;;;zeitPos=1|sortNr=86;8;1;0;"LA HALLE / 88 % Polyester;100% coton;-;;"
01.12.2016;2;0;7308;3110;1;21;1;;;;0;0;Büstenhalter, Damen;65;0;;;zeitPos=1|sortNr=93;21;1;0;"Lh;82% polyamide;18% elasthane;;"
01.12.2016;2;0;7308;3110;2;21;1;;;;0;0;Büstenhalter, Damen;52;0;;;zeitPos=1|sortNr=87;21;1;0;"LH;83% polyamide;17% elasthane;;"
01.12.2016;2;0;7308;3112;1;36;2;;;;0;0;Pyjama, lang, Damen;55;0;;;zeitPos=1|sortNr=92;36;2;0;"LH;65 polyster;35 viscose;;"
