Schemanummer;Preiserhebungsort (PMS);Erhebungspositionsnummer;Laufnummer;Preis T;Menge T;Aktionscode;Ausverkauf;Datum (Preis gültig seit);Text;Artikelnummer;Basispreis;Basismenge;Sonderpreis;Fehlende Preise -R-;Bemerkungen;Tablet Informationen;Preis vor Reduktion;Menge vor Reduktion;Preisreihe ist zu beenden;Produktmerkmal 1;Produktmerkmal 2;Produktmerkmal 3;Produktmerkmal 4;Produktmerkmal 5
0;11292;1055;2;16.5000;220.000;0;0;01.11.2016;Cake, abgepackt;;16.5000;220.000;0;;;zeitPos=1|sortNr=22;16.5000;220.000;0;;;;;;
0;11292;1059;3;3.1000;500.000;0;0;01.11.2016;Spaghetti;;2.9000;500.000;0;;;zeitPos=1|sortNr=254;3.1000;500.000;0;;;;;;
0;11292;1060;2;3.1000;500.000;0;0;01.04.2016;Hörnli;;2.8500;500.000;0;;;zeitPos=1|sortNr=253;3.1000;500.000;0;;;;;;
0;11292;1061;1;5.3000;500.000;0;0;01.03.2016;Andere Trockenteigwaren;;2.5000;500.000;0;;;zeitPos=1|sortNr=255;5.3000;500.000;0;;;;;;
0;11292;1061;2;6.1000;500.000;0;0;01.10.2016;Andere Trockenteigwaren;;3.4000;500.000;0;;;zeitPos=1|sortNr=256;6.1000;500.000;0;;;;;;
0;11292;1062;1;8.1000;4.000;0;0;01.04.2016;Quiche, tiefgekühlt;;8.1000;4.000;0;;;zeitPos=1|sortNr=86;8.1000;4.000;0;;;;;;
0;11292;1067;1;6.9000;450.000;0;0;01.11.2015;Kuchenteig;;4.0500;440.000;0;;;zeitPos=1|sortNr=174;6.9000;450.000;0;;;;;;
0;11292;1068;1;5.3500;230.000;0;0;01.01.2016;Blätterteig;;5.3500;230.000;0;;;zeitPos=1|sortNr=175;5.3500;230.000;0;;;;;;
0;11292;1069;1;5.4000;375.000;0;0;01.08.2016;Frühstückscerealien (Corn Flakes);;4.5500;375.000;0;;;zeitPos=1|sortNr=44;5.4000;375.000;0;;;;;;
0;11292;1069;2;6.8000;375.000;0;0;01.04.2016;Frühstückscerealien (Corn Flakes);;6.6000;375.000;0;;;zeitPos=1|sortNr=45;6.8000;375.000;0;;;;;;
0;11292;1069;4;6.9500;500.000;0;0;01.08.2016;Frühstückscerealien (Corn Flakes);;6.9500;500.000;0;;;zeitPos=1|sortNr=46;6.9500;500.000;0;;;;;;
0;11292;1071;1;5.3500;260.000;0;0;01.12.2010;Pizzateig;;5.3500;260.000;0;;;zeitPos=1|sortNr=173;5.3500;260.000;0;;;;;;
0;11292;1072;2;7.8000;250.000;0;0;01.06.2015;Frischteigwaren, mit Füllung;;7.9500;250.000;0;;;zeitPos=1|sortNr=74;7.8000;250.000;0;;;;;;
0;11292;1072;3;6.8000;250.000;0;0;01.11.2016;Frischteigwaren, mit Füllung;;5.7000;250.000;0;;;zeitPos=1|sortNr=75;6.8000;250.000;0;;;;;;
0;11292;1077;1;99.0000;1.000;0;0;01.01.2016;Entrecôte;;99.0000;1.000;0;;;zeitPos=1|sortNr=135;99.0000;1.000;0;;;;;;
0;11292;1078;1;128.0000;1.000;0;0;01.06.2016;Rindsfilet;;13.7000;0.100;0;;;zeitPos=1|sortNr=147;128.0000;1.000;0;;;;;;
0;11292;1086;1;70.0000;1.000;0;0;01.03.2016;Rumpsteak;;70.0000;1.000;0;;;zeitPos=1|sortNr=132;70.0000;1.000;0;;;;;;
0;11292;1089;1;88.0000;1.000;0;0;01.04.2016;Kalbsplätzli;;88.0000;1.000;0;;;zeitPos=1|sortNr=138;88.0000;1.000;0;;;;;;
0;11292;1095;2;3.4000;500.000;0;0;01.03.2016;Müesli;;2.7000;500.000;0;;;zeitPos=1|sortNr=37;3.4000;500.000;0;;;;;;
0;11292;1095;3;9.4000;500.000;0;0;01.04.2016;Müesli;;8.8000;500.000;0;;;zeitPos=1|sortNr=38;9.4000;500.000;0;;;;;;
0;11292;1099;1;33.0000;1.000;0;0;01.05.2013;Schweinsfilet;;33.0000;1.000;0;;;zeitPos=1|sortNr=133;33.0000;1.000;0;;;;;;
0;11292;1100;1;37.0000;1.000;0;0;01.06.2016;Schweinskoteletts;;4.6000;0.100;0;;;zeitPos=1|sortNr=148;37.0000;1.000;0;;;;;;
0;11292;1111;1;70.0000;1.000;0;0;01.06.2015;Lammnierstück;;70.0000;1.000;0;;;zeitPos=1|sortNr=136;70.0000;1.000;0;;;;;;
0;11292;1117;1;12.9000;1.000;0;0;01.07.2012;Poulet ganz, frisch;;16.5000;1.000;0;;;zeitPos=1|sortNr=140;12.9000;1.000;0;;;;;;
0;11292;1118;1;36.0000;1.000;0;0;01.09.2015;Pouletbrust, frisch;;3.4000;0.100;0;;;zeitPos=1|sortNr=137;36.0000;1.000;0;;;;;;
0;11292;1119;2;29.0000;1.000;0;0;01.11.2015;Geschnetzeltes Pouletfleisch, frisch;;20.5000;1.000;0;;;zeitPos=1|sortNr=141;29.0000;1.000;0;;;;;;
0;11292;1120;1;16.0000;1.000;0;0;01.07.2015;Anderes Pouletfleisch, frisch;;1.9000;0.100;0;;;zeitPos=1|sortNr=142;16.0000;1.000;0;;;;;;
0;11292;1121;1;23.0000;1.000;0;0;01.02.2016;Truthahn, frisch;;19.0000;1.000;0;;;zeitPos=1|sortNr=145;23.0000;1.000;0;;;;;;
0;11292;1122;4;43.0000;1.000;0;0;01.05.2016;Anderes frisches Geflügel;;40.5000;1.000;0;;;zeitPos=1|sortNr=126;43.0000;1.000;0;;;;;;
0;11292;1135;1;65.0000;1.000;0;0;01.11.2016;Wild;;65.0000;1.000;0;;;zeitPos=1|sortNr=139;65.0000;1.000;0;;;;;;
0;11292;1136;2;28.0000;1.000;1;0;01.11.2016;Kaninchen;;29.0000;1.000;0;;;zeitPos=1|sortNr=144;33.0000;1.000;0;;;;;;
0;11292;1138;2;16.0000;1.000;0;0;01.12.2003;Leber;;13.0000;1.000;0;;;zeitPos=1|sortNr=146;16.0000;1.000;0;;;;;;
0;11292;1142;1;7.3500;6.000;0;0;01.11.2016;Andere Bratwürste;;6.6000;6.000;0;;;zeitPos=1|sortNr=128;7.3500;6.000;0;;;;;;
0;11292;1146;1;4.6500;2.000;0;0;01.04.2016;Cervelat;;3.2000;2.000;0;;;zeitPos=1|sortNr=123;4.6500;2.000;0;;;;;;
0;11292;1148;1;6.9500;2.000;0;0;01.04.2016;Kalbsbratwurst;;5.2500;2.000;0;;;zeitPos=1|sortNr=125;6.9500;2.000;0;;;;;;
0;11292;1149;1;6.6000;2.000;0;0;01.04.2016;Wienerli;;4.0000;2.000;0;;;zeitPos=1|sortNr=124;6.6000;2.000;0;;;;;;
0;11292;1150;1;7.7000;100.000;0;0;01.10.2013;Salami;;6.5000;100.000;0;;;zeitPos=1|sortNr=150;7.7000;100.000;0;;;;;;
0;11292;1151;2;8.8000;250.000;0;0;01.09.2016;Würste zum Gekochtessen;;8.8500;250.000;0;R;;zeitPos=1|sortNr=134;8.8000;250.000;0;;;;;;
0;11292;1152;1;4.6000;100.000;0;0;01.12.2015;Geflügelaufschnitt;;4.6000;100.000;0;;;zeitPos=1|sortNr=155;4.6000;100.000;0;;;;;;
0;11292;1156;1;5.6000;100.000;0;0;01.11.2016;Kochschinken;;3.8500;100.000;0;;;zeitPos=1|sortNr=153;5.6000;100.000;0;;;;;;
0;11292;1157;1;4.9000;100.000;0;0;01.05.2013;Fleischkäse, Lyoner, Mortadella;;2.9000;100.000;0;;;zeitPos=1|sortNr=151;4.9000;100.000;0;;;;;;
0;11292;1158;1;12.2000;100.000;0;0;01.07.2016;Trockenfleisch;;10.0000;100.000;0;;;zeitPos=1|sortNr=154;12.2000;100.000;0;;;;;;
0;11292;1159;1;15.8000;100.000;0;0;01.01.2016;Rohschinken;;15.8000;100.000;0;;;zeitPos=1|sortNr=149;15.8000;100.000;0;;;;;;
0;11292;1160;2;5.2000;100.000;0;0;01.04.2016;Rohessspeck;;4.9000;100.000;0;;;zeitPos=1|sortNr=152;5.2000;100.000;0;;;;;;
0;11292;1161;1;3.7500;100.000;0;0;01.11.2016;Bratspeck;;3.7500;100.000;0;;;zeitPos=1|sortNr=130;3.7500;100.000;0;;;;;;
0;11292;1176;1;4.9000;100.000;0;0;01.11.2016;Cordon Bleu aus rohem Fleisch;;4.9000;100.000;0;;;zeitPos=1|sortNr=131;4.9000;100.000;0;;;;;;
0;11292;1177;1;3.5000;100.000;0;0;01.02.2016;Paniertes Schnitzel aus rohem Fleisch;;3.5000;100.000;0;;;zeitPos=1|sortNr=129;3.5000;100.000;0;;;;;;
0;11292;1188;3;6.9500;300.000;0;0;01.01.2012;Panierte Fische, tiefgekühlt;;7.3000;450.000;0;;;zeitPos=1|sortNr=91;6.9500;300.000;0;;;;;;
0;11292;1189;1;22.5000;500.000;0;0;01.12.2013;Meeresfisch, tiefgekühlt;;9.7000;400.000;0;;;zeitPos=1|sortNr=90;22.5000;500.000;0;;;;;;
0;11292;1189;3;14.8000;400.000;0;0;01.11.2016;Meeresfisch, tiefgekühlt;;11.5000;400.000;0;;Tous les autres poissons surgelés sont des préparations déjà cuisinées;zeitPos=1|sortNr=94;14.8000;400.000;1;;;;;;
0;11292;1190;1;13.6000;400.000;0;0;01.01.2016;Ofenfertiges Fischgericht;;13.6000;400.000;0;;;zeitPos=1|sortNr=100;13.6000;400.000;0;;;;;;
0;11292;1191;1;35.8000;800.000;0;0;01.11.2016;Tiefgekühlte Krevetten;;35.8000;800.000;0;;;zeitPos=1|sortNr=93;35.8000;800.000;0;;;;;;
0;11292;1193;3;7.3000;160.000;0;0;01.04.2016;Thon;;7.3000;160.000;0;;;zeitPos=1|sortNr=241;7.3000;160.000;0;;;;;;
0;11292;1194;2;8.6000;100.000;0;0;01.04.2012;Geräucherter Fisch;;10.5000;100.000;0;;;zeitPos=1|sortNr=158;8.6000;100.000;0;;;;;;
0;11292;1194;3;7.8000;100.000;0;0;01.04.2016;Geräucherter Fisch;;6.0000;100.000;0;;;zeitPos=1|sortNr=159;7.8000;100.000;0;;;;;;
0;11292;1196;1;10.7000;225.000;0;0;01.05.2016;Andere tiefgekühlte Krustentiere und Meerfrüchte;;10.8000;250.000;0;;;zeitPos=1|sortNr=92;10.7000;225.000;0;;;;;;
0;11292;1201;1;3.2500;1.000;0;0;01.08.2015;Vollmilch PAST;;2.9000;1.000;0;;;zeitPos=1|sortNr=212;3.2500;1.000;0;;;;;;
0;11292;1202;1;2.9500;1.000;0;0;01.07.2009;Vollmilch UHT;;3.0500;1.000;0;;;zeitPos=1|sortNr=213;2.9500;1.000;0;;;;;;
0;11292;1208;1;3.2500;1.000;0;0;01.12.2013;Drinkmilch PAST;;2.9000;1.000;0;;;zeitPos=1|sortNr=211;3.2500;1.000;0;;;;;;
0;11292;1209;1;2.9500;1.000;0;0;01.07.2009;Drinkmilch UHT;;3.0500;1.000;0;;;zeitPos=1|sortNr=214;2.9500;1.000;0;;;;;;
0;11292;1214;1;4.5000;100.000;0;0;01.10.2016;Emmentaler;;3.2000;100.000;0;;;zeitPos=1|sortNr=166;4.5000;100.000;0;;;;;;
0;11292;1215;1;3.3000;100.000;0;0;01.02.2015;Greyerzer;;2.8500;100.000;0;;;zeitPos=1|sortNr=160;3.3000;100.000;0;;;;;;
0;11292;1216;1;4.9500;100.000;0;0;01.10.2011;Parmesan;;3.4500;100.000;0;;;zeitPos=1|sortNr=167;4.9500;100.000;0;;;;;;
0;11292;1217;1;3.5000;100.000;0;0;01.02.2015;Anderer Hartkäse;;3.2500;100.000;0;;;zeitPos=1|sortNr=161;3.5000;100.000;0;;;;;;
0;11292;1217;2;4.1000;100.000;0;0;01.05.2012;Anderer Hartkäse;;3.8000;100.000;0;;;zeitPos=1|sortNr=168;4.1000;100.000;0;;;;;;
0;11292;1222;1;4.1500;100.000;0;0;01.02.2016;Appenzeller;;3.2000;100.000;0;;;zeitPos=1|sortNr=164;4.1500;100.000;0;;;;;;
0;11292;1223;1;4.3000;100.000;0;0;01.09.2013;Tilsiter;;3.2500;100.000;0;;;zeitPos=1|sortNr=170;4.3000;100.000;0;;;;;;
0;11292;1224;1;3.6000;100.000;0;0;01.02.2016;Raclettekäse;;3.3000;100.000;0;;;zeitPos=1|sortNr=163;3.6000;100.000;0;;;;;;
0;11292;1224;2;3.7000;100.000;0;0;01.02.2016;Raclettekäse;;3.5000;100.000;0;;;zeitPos=1|sortNr=162;3.7000;100.000;0;;;;;;
0;11292;1225;2;3.7000;100.000;0;0;01.03.2013;Anderer Halbhartkäse;;3.4500;100.000;0;;;zeitPos=1|sortNr=171;3.7000;100.000;0;;;;;;
0;11292;1225;3;3.7500;100.000;0;0;01.09.2013;Anderer Halbhartkäse;;3.9500;100.000;0;;;zeitPos=1|sortNr=165;3.7500;100.000;0;;;;;;
0;11292;1232;3;6.4000;125.000;0;0;01.02.2016;Mozzarella;;6.2500;125.000;0;;;zeitPos=1|sortNr=176;6.4000;125.000;0;;;;;;
0;11292;1233;3;5.8000;150.000;0;0;01.02.2016;Frischkäse zum Streichen;;4.6000;100.000;0;;;zeitPos=1|sortNr=196;5.8000;150.000;0;;;;;;
0;11292;1234;1;3.6000;200.000;0;0;01.11.2015;Anderer Frischkäse;;3.4000;200.000;0;;;zeitPos=1|sortNr=177;3.6000;200.000;0;;;;;;
0;11292;1234;2;4.2500;400.000;0;0;01.06.2013;Anderer Frischkäse;;3.8000;300.000;0;;;zeitPos=1|sortNr=178;4.2500;400.000;0;;;;;;
0;11292;1236;1;3.8000;100.000;0;0;01.12.2011;Weissschimmelkäse;;4.4500;100.000;0;;;zeitPos=1|sortNr=169;3.8000;100.000;0;;;;;;
0;11292;1236;3;5.1000;130.000;0;0;01.02.2016;Weissschimmelkäse;;4.6000;130.000;0;;;zeitPos=1|sortNr=193;5.1000;130.000;0;;;;;;
0;11292;1237;2;4.6000;150.000;0;0;01.08.2015;Schmierkäse;;4.7000;125.000;0;;;zeitPos=1|sortNr=183;4.6000;150.000;0;;;;;;
0;11292;1238;1;3.8000;100.000;0;0;01.04.2011;Blauschimmelkäse;;2.9000;100.000;0;;;zeitPos=1|sortNr=172;3.8000;100.000;0;;;;;;
0;11292;1241;1;5.9500;170.000;0;0;01.02.2013;Streichschmelzkäse;;4.9500;200.000;0;;;zeitPos=1|sortNr=215;5.9500;170.000;0;;;;;;
0;11292;1242;3;5.5000;200.000;0;0;01.05.2013;Schmelzkäsescheiben;;5.5000;200.000;0;;;zeitPos=1|sortNr=216;5.5000;200.000;0;;;;;;
0;11292;1244;1;12.8000;400.000;0;0;01.06.2016;Fondue-Käsemischung;;12.8000;400.000;0;;;zeitPos=1|sortNr=180;12.8000;400.000;0;;;;;;
0;11292;1244;3;15.9000;400.000;0;0;01.02.2016;Fondue-Käsemischung;;12.0000;400.000;0;;;zeitPos=1|sortNr=179;15.9000;400.000;0;;;;;;
0;11292;1248;1;2.2000;180.000;0;0;01.05.2008;Joghurt, nature 120-180 gr;;2.0000;180.000;0;;;zeitPos=1|sortNr=190;2.2000;180.000;0;;;;;;
0;11292;1249;1;2.2000;180.000;0;0;01.05.2008;Joghurt aromatisiert oder mit Früchten 120-180 gr;;2.0500;180.000;0;;;zeitPos=1|sortNr=189;2.2000;180.000;0;;;;;;
0;11292;1249;2;2.2000;180.000;0;0;01.09.2015;Joghurt aromatisiert oder mit Früchten 120-180 gr;;2.2000;180.000;0;;;zeitPos=1|sortNr=191;2.2000;180.000;0;;;;;;
0;11292;1250;3;4.4000;500.000;0;0;01.07.2015;Joghurt, nature, 500 gr;;4.3000;500.000;0;;;zeitPos=1|sortNr=197;4.4000;500.000;0;;;;;;
0;11292;1251;4;4.4000;500.000;0;0;01.07.2015;Joghurt aromatisiert oder mit Früchten, 500 gr;;4.4000;500.000;0;;;zeitPos=1|sortNr=192;4.4000;500.000;0;;;;;;
0;11292;1252;3;2.2000;180.000;0;0;01.10.2014;Andere Joghurts;;2.2000;180.000;0;;;zeitPos=1|sortNr=187;2.2000;180.000;0;;;;;;
0;11292;1252;5;2.2000;180.000;0;0;01.01.2015;Andere Joghurts;;2.2000;180.000;0;;;zeitPos=1|sortNr=188;2.2000;180.000;0;;;;;;
0;11292;1254;1;3.2500;150.000;0;0;01.11.2015;Rahmquark;;2.8500;150.000;0;;;zeitPos=1|sortNr=181;3.2500;150.000;0;;;;;;
0;11292;1255;1;2.8500;250.000;0;0;01.06.2013;Magerquark;;2.4000;250.000;0;;;zeitPos=1|sortNr=182;2.8500;250.000;0;;;;;;
0;11292;1258;1;3.6000;500.000;0;0;01.12.2015;Choco-Drink;;2.4000;5.000;0;;;zeitPos=1|sortNr=201;3.6000;500.000;0;;;;;;
0;11292;1259;1;3.7000;500.000;0;0;01.12.2015;Joghurt-Drink;;2.7500;5.000;0;;;zeitPos=1|sortNr=200;3.7000;500.000;0;;;;;;
0;11292;1260;1;3.6000;230.000;0;0;01.01.2016;Kaffee-Drink;;3.6000;230.000;0;;;zeitPos=1|sortNr=202;3.6000;230.000;0;;;;;;
0;11292;1261;3;5.1500;200.000;0;0;01.05.2008;Milchdessert;;4.8000;200.000;0;;;zeitPos=1|sortNr=194;5.1500;200.000;0;;;;;;
0;11292;1261;4;6.8000;400.000;0;0;01.03.2016;Milchdessert;;6.8000;400.000;0;;;zeitPos=1|sortNr=195;6.8000;400.000;0;;;;;;
0;11292;1267;1;4.5000;2.500;0;0;01.08.2013;Vollrahm, verpackt, 1.8-2.5 dl;;4.9500;2.500;0;;;zeitPos=1|sortNr=203;4.5000;2.500;0;;;;;;
0;11292;1268;1;7.8500;5.000;0;0;01.03.2015;Vollrahm, verpackt, 5 dl;;8.4500;5.000;0;;;zeitPos=1|sortNr=204;7.8500;5.000;0;;;;;;
0;11292;1270;2;3.3000;2.500;0;0;01.08.2015;Kaffeerahm, verpackt, 1.8-2.5 dl;;3.3000;2.500;0;;;zeitPos=1|sortNr=199;3.3000;2.500;0;;;;;;
0;11292;1271;1;2.4000;10.000;0;0;01.12.2015;Kaffeerahm, Portionen;;2.1000;10.000;0;;;zeitPos=1|sortNr=198;2.4000;10.000;0;;;;;;
0;11292;1273;1;3.8000;2.500;0;0;01.08.2013;Halbrahm, verpackt, 1.8-2.5 dl;;4.3000;2.500;0;;;zeitPos=1|sortNr=205;3.8000;2.500;0;;;;;;
0;11292;1274;1;3.4000;1.800;0;0;01.10.2016;Halbrahm, verpackt, 5 dl;;6.9000;5.000;0;;;zeitPos=1|sortNr=206;3.4000;1.800;0;;;;;;
0;11292;1276;1;3.1500;180.000;0;0;01.12.2015;Crème fraîche;;3.1500;180.000;0;;;zeitPos=1|sortNr=207;3.1500;180.000;0;;;;;;
0;11292;1281;1;5.6000;6.000;0;0;01.05.2011;Schweizer Eier, Freiland;;4.9500;6.000;0;;;zeitPos=1|sortNr=217;5.6000;6.000;0;;;;;;
0;11292;1281;2;3.9500;4.000;0;0;01.01.2016;Schweizer Eier, Freiland;;3.9500;4.000;0;;;zeitPos=1|sortNr=218;3.9500;4.000;0;;;;;;
0;11292;1282;2;4.5500;6.000;0;0;01.09.2015;Schweizer Eier, Bodenhaltung;;4.9500;10.000;0;;;zeitPos=1|sortNr=219;4.5500;6.000;0;;;;;;
0;11292;1286;1;3.2500;100.000;0;0;01.01.2014;Vorzugsbutter, 100 gr;;2.8000;100.000;0;;;zeitPos=1|sortNr=208;3.2500;100.000;0;;;;;;
0;11292;1287;1;5.3000;250.000;0;0;01.01.2014;Die Butter (Kochbutter);;4.5500;250.000;0;;;zeitPos=1|sortNr=209;5.3000;250.000;0;;;;;;
0;11292;1288;1;11.5000;450.000;0;0;01.03.2016;Bratbutter,  Bratcrème;;7.3500;500.000;0;;;zeitPos=1|sortNr=185;11.5000;450.000;0;;;;;;
0;11292;1289;3;5.9500;200.000;0;0;01.10.2014;Biobutter;;5.9500;200.000;0;;;zeitPos=1|sortNr=210;5.9500;200.000;0;;;;;;
0;11292;1295;1;3.9000;250.000;0;0;01.09.2014;Margarine;;2.8500;250.000;0;;;zeitPos=1|sortNr=184;3.9000;250.000;0;;;;;;
0;11292;1296;2;8.2000;450.000;0;0;01.11.2016;Speisefette;;5.7000;450.000;0;;;zeitPos=1|sortNr=228;8.2000;450.000;0;;;;;;
0;11292;1298;3;6.7000;1.000;0;0;01.08.2016;Sonnenblumenöl;;5.1000;1.000;0;;;zeitPos=1|sortNr=229;6.7000;1.000;0;;;;;;
0;11292;1299;2;12.2000;0.500;0;0;01.02.2016;Olivenöl;;9.9500;0.500;0;;;zeitPos=1|sortNr=226;12.2000;0.500;0;;;;;;
0;11292;1301;1;8.3000;1.000;0;0;01.04.2016;Andere Öle;;6.7000;1.000;0;;;zeitPos=1|sortNr=230;8.3000;1.000;0;;;;;;
0;11292;1301;3;17.6000;0.500;0;0;01.03.2015;Andere Öle;;17.2000;0.500;0;;;zeitPos=1|sortNr=227;17.6000;0.500;0;;;;;;
0;11292;1302;1;6.6000;1.000;0;0;01.03.2016;Rapsöl;;5.7500;1.000;0;;;zeitPos=1|sortNr=231;6.6000;1.000;0;;;;;;
0;11292;1309;2;3.8000;1.000;0;0;01.10.2015;Orangen;;4.8000;1.000;0;R;;zeitPos=1|sortNr=322;3.8000;1.000;0;;;;;;
0;11292;1309;3;4.5000;1.000;0;0;01.11.2016;Orangen;;4.9000;1.000;0;;;zeitPos=1|sortNr=321;4.5000;1.000;0;;;;;;
0;11292;1310;1;6.8000;1.000;0;0;01.11.2016;Mandarinen, Clementinen;;4.6600;1.000;0;;;zeitPos=1|sortNr=332;6.8000;1.000;0;;;;;;
0;11292;1310;2;6.8000;1.000;0;0;01.11.2016;Mandarinen, Clementinen;;5.8000;1.000;0;;;zeitPos=1|sortNr=333;6.8000;1.000;0;;;;;;
0;11292;1311;1;1.6000;1.000;0;0;01.11.2016;Zitronen (Stk);;3.4000;1.000;0;;;zeitPos=1|sortNr=318;1.6000;1.000;0;;;;;;
0;11292;1327;1;5.2000;1.000;0;0;01.08.2016;Golden Delicious Klasse A;;4.7500;1.000;0;;;zeitPos=1|sortNr=319;5.2000;1.000;0;;;;;;
0;11292;1328;1;5.5000;1.000;0;0;01.11.2016;Andere Äpfel;;5.7500;1.000;0;;;zeitPos=1|sortNr=327;5.5000;1.000;0;;;;;;
0;11292;1329;2;4.9000;1.000;0;0;01.10.2016;Birnen;;4.6000;1.000;0;;;zeitPos=1|sortNr=325;4.9000;1.000;0;;;;;;
0;11292;1330;1;5.9000;1.000;0;0;01.10.2016;Gala;;5.5000;1.000;0;;;zeitPos=1|sortNr=320;5.9000;1.000;0;;;;;;
0;11292;1331;1;4.9500;1.000;0;0;01.11.2016;Braeburn;;5.2000;1.000;0;;;zeitPos=1|sortNr=329;4.9500;1.000;0;;;;;;
0;11292;1334;1;4.9000;1.000;0;0;01.12.2006;Bananen;;3.8000;1.000;0;;;zeitPos=1|sortNr=326;4.9000;1.000;0;;;;;;
0;11292;1336;1;4.9000;1.000;0;0;01.11.2016;Mango;;8.9000;1.000;0;;;zeitPos=1|sortNr=336;4.9000;1.000;0;;;;;;
0;11292;1340;3;2.0000;1.000;0;0;01.11.2016;Kiwi;;2.2500;1.000;0;;;zeitPos=1|sortNr=338;2.0000;1.000;0;;;;;;
0;11292;1345;1;4.9000;1.000;0;0;01.11.2016;Avocados;;3.2000;1.000;0;;;zeitPos=1|sortNr=337;4.9000;1.000;0;;;;;;
0;11292;1348;1;5.4000;200.000;0;0;01.03.2016;Trockenfrüchte;;4.2000;250.000;0;;;zeitPos=1|sortNr=257;5.4000;200.000;0;;;;;;
0;11292;1348;2;5.3000;100.000;0;0;01.05.2016;Trockenfrüchte;;5.0000;100.000;0;;;zeitPos=1|sortNr=258;5.3000;100.000;0;;;;;;
0;11292;1349;1;6.9500;200.000;0;0;01.10.2016;Nüsse und Kerne (ganz, gemahlen, geraspelt);;3.8000;200.000;0;;;zeitPos=1|sortNr=259;6.9500;200.000;0;;;;;;
0;11292;1349;2;5.9000;150.000;0;0;01.09.2016;Nüsse und Kerne (ganz, gemahlen, geraspelt);;4.6500;150.000;0;;;zeitPos=1|sortNr=260;5.9000;150.000;0;;;;;;
0;11292;1350;2;4.1000;250.000;0;0;01.04.2016;Nüsse gesalzen, gewürzt;;2.7000;125.000;0;;;zeitPos=1|sortNr=290;4.1000;250.000;0;;;;;;
0;11292;1351;1;6.9500;200.000;0;0;01.01.2016;Tiefgekühlte Früchte;;4.6000;200.000;0;;;zeitPos=1|sortNr=82;6.9500;200.000;0;;;;;;
0;11292;1351;2;2.5000;100.000;0;0;01.05.2016;Tiefgekühlte Früchte;;2.9500;150.000;0;;;zeitPos=1|sortNr=84;2.5000;100.000;0;;;;;;
0;11292;1351;3;6.9500;200.000;0;0;01.03.2016;Tiefgekühlte Früchte;;6.9500;200.000;0;;;zeitPos=1|sortNr=83;6.9500;200.000;0;;;;;;
0;11292;1353;1;3.2000;565.000;0;0;01.07.2016;Ananas in Büchsen;;3.3000;836.000;0;;;zeitPos=1|sortNr=25;3.2000;565.000;0;;;;;;
0;11292;1354;2;4.8500;230.000;0;0;01.07.2016;Andere Fruchtkonserven;;4.7500;240.000;0;;;zeitPos=1|sortNr=26;4.8500;230.000;0;;;;;;
0;11292;1362;1;4.9000;1.000;0;0;01.11.2016;Tomaten;;5.2000;1.000;0;;;zeitPos=1|sortNr=323;4.9000;1.000;0;;;;;;
0;11292;1362;2;6.2000;1.000;0;0;01.11.2016;Tomaten;;4.9500;1.000;0;;;zeitPos=1|sortNr=324;6.2000;1.000;0;;;;;;
0;11292;1363;1;5.8000;1.000;0;0;01.10.2016;Peperoni;;8.6000;1.000;0;;;zeitPos=1|sortNr=296;5.8000;1.000;0;;;;;;
0;11292;1364;1;2.9000;1.000;0;0;01.11.2016;Gurken;;2.4000;1.000;0;;;zeitPos=1|sortNr=297;2.9000;1.000;0;;;;;;
0;11292;1365;1;4.4000;1.000;0;0;01.11.2016;Zucchetti;;5.9500;1.000;0;;;zeitPos=1|sortNr=298;4.4000;1.000;0;;;;;;
0;11292;1366;1;5.2500;400.000;0;0;01.11.2016;Fruchtmus;;5.2500;400.000;0;;;zeitPos=1|sortNr=186;5.2500;400.000;0;;;;;;
0;11292;1370;1;4.4000;1.000;0;0;01.07.2016;Karotten;;3.5000;1.000;0;;;zeitPos=1|sortNr=299;4.4000;1.000;0;;;;;;
0;11292;1370;2;4.8000;1.000;0;0;01.11.2016;Karotten;;4.9000;1.000;0;;;zeitPos=1|sortNr=300;4.8000;1.000;0;;;;;;
0;11292;1372;1;5.9000;1.000;0;0;01.11.2016;Knollensellerie;;3.9500;1.000;0;;;zeitPos=1|sortNr=301;5.9000;1.000;0;;;;;;
0;11292;1373;1;5.8000;1.000;0;0;01.11.2016;Fenchel;;5.2000;1.000;0;;;zeitPos=1|sortNr=303;5.8000;1.000;0;;;;;;
0;11292;1375;1;3.6000;1.000;0;0;01.11.2016;Kohlrabi;;2.7781;1.000;0;;;zeitPos=1|sortNr=302;3.6000;1.000;0;;;;;;
0;11292;1380;1;3.1000;1.000;0;0;01.11.2016;Kopfsalat;;2.3000;1.000;0;;;zeitPos=1|sortNr=304;3.1000;1.000;0;;;;;;
0;11292;1381;1;7.6000;1.000;0;0;01.11.2016;Chicorée (Brüsseler);;7.5600;0.500;0;;;zeitPos=1|sortNr=334;7.6000;1.000;0;;;;;;
0;11292;1384;1;3.9000;100.000;0;0;01.10.2016;Nüsslisalat;;3.2000;100.000;0;;;zeitPos=1|sortNr=305;3.9000;100.000;0;;;;;;
0;11292;1385;1;3.4000;1.000;0;0;01.09.2016;Eisbergsalat, Stück;;4.8000;1.000;0;;;zeitPos=1|sortNr=306;3.4000;1.000;0;;;;;;
